movie_id,org_lang,org_lang_name,spk_lang,spk_lang_name
206284,en,English,en,English
27455,en,English,en,English
283686,en,English,en,English
15976,he,עִבְרִית,he,עִבְרִית
592,en,English,en,English
74084,hi,हिन्दी,en,English
74084,hi,हिन्दी,hi,हिन्दी
1651,fr,Français,fr,Français
298584,en,English,en,English
10758,en,English,en,English
11690,en,English,en,English
3083,en,English,en,English
9344,en,English,en,English
10707,en,English,en,English
10707,en,English,fr,Français
15647,en,English,en,English
308529,en,English,en,English
308529,en,English,th,ภาษาไทย
4174,en,English,en,English
20156,en,English,en,English
20156,en,English,he,עִבְרִית
9464,en,English,en,English
49018,en,English,en,English
13820,en,English,en,English
18079,es,Español,es,Español
127918,en,English,en,English
127918,en,English,he,עִבְרִית
17113,en,English,en,English
129139,en,English,en,English
507,en,English,en,English
507,en,English,fr,Français
4012,en,English,en,English
4012,en,English,he,עִבְרִית
4012,en,English,hu,Magyar
14054,en,English,en,English
323271,en,English,en,English
10972,en,English,en,English
66025,en,English,en,English
11908,en,English,en,English
39541,en,English,en,English
1961,en,English,en,English
51820,en,English,en,English
291362,en,English,en,English
30082,en,English,en,English
72913,en,English,en,English
23963,en,English,hy,Armenian
23963,en,English,en,English
23963,en,English,fr,Français
29406,en,English,en,English
104755,en,English,en,English
253306,en,English,en,English
426469,en,English,en,English
408,en,English,en,English
39209,en,English,de,Deutsch
39209,en,English,en,English
39209,en,English,es,Español
266034,fr,Français,fr,Français
2661,en,English,en,English
100,en,English,en,English
218500,en,English,en,English
27845,en,English,it,Italiano
27845,en,English,en,English
25784,vi,Tiếng Việt,en,English
25784,vi,Tiếng Việt,vi,Tiếng Việt
42033,en,English,en,English
19187,en,English,ru,Pусский
46415,en,English,fr,Français
46415,en,English,en,English
46415,en,English,hi,हिन्दी
27588,en,English,fr,Français
27588,en,English,de,Deutsch
223,en,English,en,English
223,en,English,fr,Français
9725,en,English,en,English
28580,en,English,en,English
23730,en,English,en,English
46256,en,English,en,English
19997,en,English,en,English
43266,en,English,en,English
43266,en,English,cy,Cymraeg
1412,en,English,en,English
176,en,English,en,English
39939,en,English,en,English
480,hi,हिन्दी,en,English
480,hi,हिन्दी,hi,हिन्दी
14295,en,English,en,English
11219,en,English,en,English
176124,en,English,en,English
176124,en,English,de,Deutsch
500,en,English,en,English
60400,en,English,en,English
60400,en,English,fr,Français
429,it,Italiano,it,Italiano
98369,en,English,en,English
89750,en,English,en,English
15544,en,English,en,English
15544,en,English,de,Deutsch
15544,en,English,hu,Magyar
43884,en,English,en,English
13064,en,English,en,English
59917,en,English,en,English
7553,en,English,en,English
7553,en,English,ru,Pусский
12877,en,English,en,English
39895,en,English,en,English
39895,en,English,de,Deutsch
55616,en,English,en,English
50037,en,English,en,English
94329,id,Bahasa indonesia,id,Bahasa indonesia
289,en,English,de,Deutsch
289,en,English,fr,Français
289,en,English,it,Italiano
289,en,English,en,English
27374,en,English,en,English
27374,en,English,de,Deutsch
26815,hi,हिन्दी,hi,हिन्दी
1366,en,English,en,English
5769,en,English,en,English
277685,en,English,en,English
103,en,English,en,English
103,en,English,es,Español
11298,en,English,en,English
646,en,English,en,English
646,en,English,fr,Français
93856,en,English,en,English
9003,en,English,en,English
347126,en,English,en,English
10092,en,English,en,English
10092,en,English,de,Deutsch
10092,en,English,pt,Português
10643,ja,日本語,ja,日本語
46705,en,English,en,English
546,en,English,en,English
76487,en,English,en,English
5722,en,English,en,English
39833,en,English,en,English
1781,en,English,en,English
18712,en,English,en,English
7944,en,English,en,English
171424,en,English,en,English
113947,en,English,en,English
18570,en,English,en,English
83860,en,English,en,English
41469,en,English,en,English
244772,en,English,en,English
50837,en,English,en,English
248774,en,English,en,English
10183,en,English,en,English
10183,en,English,fr,Français
10183,en,English,ur,اردو
10183,en,English,zh,普通话
159014,en,English,en,English
32456,en,English,en,English
49963,en,English,en,English
13508,en,English,en,English
13508,en,English,fr,Français
13508,en,English,hu,Magyar
22597,en,English,en,English
22597,en,English,fr,Français
22597,en,English,ru,Pусский
9707,en,English,en,English
9707,en,English,de,Deutsch
26791,en,English,en,English
56666,hi,हिन्दी,hi,हिन्दी
56666,hi,हिन्दी,ur,اردو
8675,en,English,en,English
8675,en,English,ja,日本語
13132,en,English,en,English
47686,en,English,en,English
46989,en,English,en,English
192132,en,English,en,English
24424,he,עִבְרִית,ar,العربية
24424,he,עִבְרִית,he,עִבְרִית
13198,en,English,en,English
244267,en,English,en,English
21413,en,English,en,English
123678,id,Bahasa indonesia,en,English
123678,id,Bahasa indonesia,id,Bahasa indonesia
13362,en,English,en,English
39183,en,English,en,English
62402,en,English,en,English
201132,en,English,en,English
112456,en,English,en,English
20296,en,English,hi,हिन्दी
25983,en,English,en,English
66195,en,English,en,English
16155,en,English,en,English
46727,en,English,en,English
55180,en,English,en,English
29015,en,English,en,English
91122,en,English,en,English
18206,en,English,en,English
18206,en,English,es,Español
320146,en,English,en,English
186935,es,Español,es,Español
357441,en,English,ur,اردو
242083,en,English,en,English
101179,en,English,en,English
29146,en,English,en,English
207769,en,English,en,English
271185,en,English,en,English
654,en,English,en,English
91070,en,English,en,English
2009,ro,Română,ro,Română
2652,en,English,en,English
9813,en,English,en,English
60421,fa,فارسی,en,English
60421,fa,فارسی,fr,Français
60421,fa,فارسی,fa,فارسی
157354,en,English,en,English
127867,en,English,en,English
3170,en,English,en,English
14014,en,English,en,English
15708,en,English,en,English
84200,en,English,en,English
84184,en,English,en,English
45767,en,English,en,English
14823,en,English,en,English
367551,en,English,en,English
60243,fa,فارسی,fa,فارسی
57294,en,English,en,English
11446,en,English,en,English
47889,en,English,en,English
25461,en,English,en,English
25461,en,English,es,Español
905,de,Deutsch,de,Deutsch
25212,en,English,en,English
26899,en,English,en,English
146269,en,English,en,English
292483,en,English,en,English
14451,no,Norsk,no,Norsk
10105,en,English,en,English
10105,en,English,de,Deutsch
838,en,English,en,English
13158,en,English,en,English
84332,en,English,en,English
74510,en,English,en,English
74725,en,English,sv,svenska
74725,en,English,en,English
58428,en,English,en,English
13429,en,English,en,English
9022,en,English,en,English
288,en,English,en,English
14275,en,English,en,English
2287,en,English,en,English
18734,en,English,en,English
7859,en,English,en,English
302579,en,English,en,English
51955,en,English,en,English
158752,en,English,en,English
40658,en,English,en,English
3080,en,English,en,English
3080,en,English,it,Italiano
2667,en,English,en,English
9459,en,English,en,English
11598,en,English,en,English
26916,en,English,en,English
704,en,English,en,English
75986,en,English,en,English
14438,en,English,en,English
23069,en,English,en,English
83,en,English,en,English
30315,en,English,en,English
14358,en,English,en,English
14358,en,English,es,Español
2056,en,English,en,English
41144,en,English,en,English
35199,en,English,en,English
14271,en,English,en,English
14757,ps,پښتو,en,English
14757,ps,پښتو,fr,Français
14757,ps,پښتو,hu,Magyar
14757,ps,پښتو,ps,پښتو
23655,en,English,en,English
36825,en,English,en,English
33430,en,English,en,English
12281,en,English,en,English
125052,en,English,en,English
96238,en,English,en,English
30246,en,English,en,English
7301,en,English,en,English
172533,en,English,en,English
180383,en,English,en,English
346,ja,日本語,ja,日本語
84318,en,English,en,English
45145,en,English,en,English
13983,en,English,en,English
45649,en,English,en,English
19844,en,English,en,English
21801,en,English,en,English
43933,en,English,es,Español
43933,en,English,en,English
30867,en,English,en,English
90369,en,English,en,English
90369,en,English,fr,Français
90369,en,English,de,Deutsch
15239,en,English,en,English
4107,en,English,en,English
4107,en,English,ga,Gaeilge
15624,en,English,en,English
17287,en,English,en,English
3062,en,English,en,English
15389,en,English,en,English
464,sv,svenska,en,English
464,sv,svenska,it,Italiano
464,sv,svenska,sv,svenska
8193,en,English,en,English
188166,en,English,en,English
23827,en,English,en,English
1282,en,English,en,English
762,en,English,fr,Français
762,en,English,la,Latin
762,en,English,en,English
64499,it,Italiano,en,English
19204,it,Italiano,en,English
19204,it,Italiano,it,Italiano
9029,da,Dansk,en,English
9029,da,Dansk,sh,Serbo-Croatian
11240,en,English,en,English
3059,en,English,en,English
15800,en,English,en,English
65203,en,English,en,English
764,en,English,en,English
103620,en,English,en,English
14278,en,English,en,English
25678,en,English,en,English
389,en,English,en,English
52032,en,English,en,English
3078,en,English,en,English
38810,el,ελληνικά,el,ελληνικά
21525,en,English,en,English
55123,en,English,en,English
11956,fr,Français,fr,Français
1550,en,English,zh,普通话
1550,en,English,en,English
26518,en,English,en,English
8942,en,English,en,English
68412,en,English,en,English
2786,fr,Français,fr,Français
87943,en,English,en,English
73981,en,English,en,English
73981,en,English,hi,हिन्दी
91721,en,English,en,English
118452,en,English,en,English
47534,en,English,en,English
40914,en,English,en,English
13282,en,English,en,English
27420,en,English,en,English
84188,en,English,en,English
84188,en,English,fr,Français
84188,en,English,de,Deutsch
2255,en,English,en,English
50035,en,English,en,English
14290,en,English,en,English
29371,en,English,en,English
44490,en,English,en,English
32222,en,English,en,English
431,en,English,de,Deutsch
431,en,English,en,English
76996,it,Italiano,en,English
1424,en,English,en,English
60420,en,English,en,English
142132,en,English,en,English
20520,en,English,en,English
20520,en,English,zh,普通话
109729,en,English,en,English
78307,en,English,en,English
12247,en,English,en,English
274758,en,English,en,English
18533,en,English,en,English
139948,en,English,en,English
35073,en,English,en,English
35073,en,English,fr,Français
9659,en,English,en,English
10218,en,English,en,English
391,it,Italiano,it,Italiano
391,it,Italiano,es,Español
43595,en,English,en,English
54897,en,English,en,English
83588,en,English,en,English
40920,en,English,en,English
54702,en,English,pl,Polski
54702,en,English,en,English
5759,en,English,en,English
14758,en,English,en,English
21334,fa,فارسی,fa,فارسی
27995,en,English,en,English
253290,en,English,en,English
55420,en,English,en,English
5822,en,English,en,English
39141,en,English,en,English
39141,en,English,fr,Français
5723,en,English,en,English
28666,en,English,en,English
30979,en,English,en,English
30979,en,English,de,Deutsch
30979,en,English,mn,Mongolian
1779,en,English,en,English
86812,en,English,en,English
84355,en,English,en,English
339408,en,English,en,English
266857,en,English,en,English
18925,en,English,en,English
299245,en,English,en,English
985,en,English,en,English
34101,en,English,en,English
9821,en,English,en,English
65448,en,English,en,English
18841,en,English,en,English
175291,en,English,en,English
268917,en,English,en,English
473,en,English,en,English
111794,en,English,en,English
9372,en,English,en,English
85860,en,English,en,English
244534,en,English,en,English
16388,en,English,en,English
42109,pt,Português,pt,Português
47607,en,English,en,English
242095,en,English,en,English
18292,en,English,en,English
125537,en,English,en,English
13963,en,English,en,English
44770,en,English,en,English
40769,en,English,en,English
42151,en,English,en,English
2292,en,English,en,English
33693,en,English,en,English
14585,en,English,en,English
14022,en,English,en,English
17345,en,English,en,English
226458,en,English,en,English
