id,budget,homepage,keywords,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,cast,director,day,month,year,inflated_budget,inflated_revenue,profitability,weighted_rating
10090,10000000,,sex terrorist beach nudity police,Reno 911!: Miami,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,4.207456,2007-02-23,20342161,84.0,"In a time of crisis, America will call Reno 911!",Reno 911!: Miami,5.6,72,Lennie Loftin Danny DeVito Ben Garant Carlos Alazraqui Mary Birdsong,Ben Garant,23,2,2007,12926145,26294574,203.42,6.099
164558,10000000,http://www.1dthisisus-movie.com/feature/mosaic/,concert,One Direction: This Is Us,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",7.944457000000001,2013-08-28,68481723,92.0,A motion picture event.,One Direction: This Is Us,8.0,201,Harry Styles Niall Horan Zayn Malik Louis Tomlinson Liam Payne,Morgan Spurlock,28,8,2013,11483566,78641439,684.82,7.738
19905,10000000,http://www.livehardsellhard.com/,duringcreditsstinger,"The Goods: Live Hard, Sell Hard","Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",3.352702,2009-08-14,15297318,90.0,,"The Goods: Live Hard, Sell Hard",5.4,58,Jeremy Piven Ving Rhames James Brolin David Koechner Kathryn Hahn,Neal Brennan,14,8,2009,12428986,19013015,152.97,6.058
17710,300000,,,Hey Arnold! The Movie,"When a powerful developer named Mr. Scheck wants to knock down all the stores and houses in Arnold's neighborhood to build a huge ""mall-plex"", it looks likes the neighborhood is doomed to disappear. But with the help of a superhero and a mysterious deep-voiced stranger, Arnold and Gerald will need to recover a crucial document in order to save their beloved neighborhood.",5.856363,2002-06-28,1520000,76.0,A Big Problem Calls For a Big Head,Hey Arnold! The Movie,5.6,62,Spencer Klein Francesca Smith Jamil Walker Smith Dan Castellaneta Tress MacNeille,Tuck Tucker,28,6,2002,445183,2255598,506.67,6.142
75900,6400000,http://myweekwithmarilynmovie.com/,based on novel biography historical figure marilyn monroe,My Week with Marilyn,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",21.006078,2011-10-17,35057696,99.0,,My Week with Marilyn,6.6,406,Michelle Williams Eddie Redmayne Kenneth Branagh Julia Ormond Judi Dench,Simon Curtis,17,10,2011,7571436,41474550,547.78,6.619
9515,10000000,,mexico city midlife crisis cocktail independent film stranger,The Matador,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",5.647538,2005-05-12,17297244,96.0,A hitman and a salesman walk into a bar...,The Matador,6.2,136,Pierce Brosnan Greg Kinnear Hope Davis Portia Dawson Adam Scott,Richard Shepard,12,5,2005,13713348,23720313,172.97,6.36
27322,10000000,,sex ex-boyfriend independent film african american,Love Jones,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",1.000178,1997-03-14,12554569,104.0,Get Together. Fall Apart. Start Over.,Love Jones,8.1,12,Larenz Tate Nia Long Isaiah Washington Bill Bellamy Lisa Nicole Carson,Theodore Witcher,14,3,1997,16706792,20974658,125.55,7.007
328425,5000000,https://www.facebook.com/GIFTmovie,detective stalker gift bully psychological thriller,The Gift,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",27.247013,2015-07-30,58978653,108.0,Not every gift is welcome.,The Gift,6.7,1049,Jason Bateman Rebecca Hall Joel Edgerton Allison Tolman Tim Griffin,Joel Edgerton,30,7,2015,5629199,66400515,1179.57,6.703
14120,10000000,http://www.endofthespear.com/,drama,End of the Spear,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people",1.83428,2005-12-02,11924041,108.0,,End of the Spear,6.1,15,Louie Leonardo Chad Allen Jack Guzman Chase Ellison Sylvia Jefferies,Jim Hanon,2,12,2005,13713348,16351852,119.24,6.62
10050,10000000,,theatre play theatre group high school falling in love,Get Over It,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.",11.592129,2001-03-08,19860259,87.0,"Young, Free And Single. Again.",Get Over It,5.5,75,Kirsten Dunst Ben Foster Melissa Sagemiller Colin Hanks Zoe Saldana,Tommy O'Haver,8,3,2001,15136250,30060984,198.6,6.029
1542,10000000,,suburbia downsizing software engineer burnout dallas texas,Office Space,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,18.366362,1999-02-19,12827813,89.0,Work sucks.,Office Space,7.4,1050,Ron Livingston Jennifer Aniston David Herman Ajay Naidu Diedrich Bader,Mike Judge,19,2,1999,16058047,20598963,128.28,7.369
10490,10000000,,minnesota mother role beauty contest girl from the province hicktown,Drop Dead Gorgeous,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",6.736274000000001,1999-07-23,10571408,98.0,The battle between the good and the bad is bound to get ugly.,Drop Dead Gorgeous,6.4,86,Kirsten Dunst Ellen Barkin Denise Richards Amy Adams Kirstie Alley,Michael Patrick Jann,23,7,1999,16058047,16975617,105.71,6.541
87093,10000000,,wife husband relationship artist court case,Big Eyes,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",28.570174,2014-12-24,28883511,105.0,She created it. He sold it. And they bought it.,Big Eyes,6.8,1196,Amy Adams Christoph Waltz Krysten Ritter Danny Huston Jason Schwartzman,Tim Burton,24,12,2014,11258398,32518206,288.84,6.798
10029,30000000,,prostitute hotel cocaine nudity psychopath,Very Bad Things,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",5.671691,1998-09-11,9898412,100.0,They've been bad. Very bad.,Very Bad Things,6.2,179,Jon Favreau Leland Orser Cameron Diaz Christian Slater Jeremy Piven,Peter Berg,11,9,1998,49137626,16212815,32.99,6.331
9893,10000000,,high school scavenger hunt teenage crush slumber party teenager,Sleepover,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",5.842299,2004-07-09,9424052,89.0,The rules are set. The game is on.,Sleepover,5.3,101,Alexa PenaVega Mika Boorem Jane Lynch Sara Paxton Brie Larson,Joe Nussbaum,9,7,2004,14124748,13311236,94.24,5.81
11507,10000000,,female nudity pornography claustrophobia nudity witness,Body Double,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",9.525626,1984-10-25,8801940,114.0,You can't believe everything you see.,Body Double,6.4,137,Craig Wasson Melanie Griffith Gregg Henry Deborah Shelton Guy Boyd,Brian De Palma,25,10,1984,25989116,22875464,88.02,6.503
37931,10000000,http://iamrogue.com/macgruber/,aftercreditsstinger duringcreditsstinger,MacGruber,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",14.038512,2010-05-21,6110000,90.0,He's the ultimate tool.,MacGruber,5.1,179,Will Forte Kristen Wiig Val Kilmer Ryan Phillippe Maya Rudolph,Jorma Taccone,21,5,2010,12185280,7445206,61.1,5.486
3472,10000000,,london england prostitute hotel night watchman illegal immigration,Dirty Pretty Things,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.",9.177896,2002-09-05,14156753,97.0,Every dream has its price.,Dirty Pretty Things,6.8,131,Chiwetel Ejiofor Audrey Tautou Sergi López Benedict Wong Sophie Okonedo,Stephen Frears,5,9,2002,14839460,21007858,141.57,6.79
87818,6000000,,slapstick ensemble cast duringcreditsstinger woman director laxative,Movie 43,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",35.35030300000001,2013-01-01,32438988,90.0,The biggest cast ever assembled for the most outrageous comedy ever made.,Movie 43,4.4,797,Anna Faris Emma Stone Halle Berry Kate Winslet Hugh Jackman,Griffin Dunne,1,1,2013,6890139,37251526,540.65,4.55
